Stock,EventD,EventT,ER_Date,ER_A/B,OptionEX,C/P,Strike,StockV,Height,Size,OPrice,Direction,Condition,MillionD,OIa,OIChange,MaxMillionD,MaxStrike,MinHeight,MaxHeight,MarketCapB,Index
SKX,180719,120256,20180719.0,amc,180817,C,32.0,33.25,96.0,650,3.2,Un0%     ,Spread              ,0.21,4820,41.0,0.21,42.0,96.0,126.0,5.3,SKX_180719_120256_C
SKX,180719,120256,20180719.0,amc,180817,C,34.0,33.25,102.0,650,2.35,Buy100%  ,Spread              ,0.15,4748,3794.0,0.21,42.0,96.0,126.0,5.3,SKX_180719_120256_B
SKX,180719,120256,20180719.0,amc,180817,C,42.0,33.25,126.0,650,0.4,Sell100% ,Spread              ,0.03,4177,4107.0,0.21,42.0,96.0,126.0,5.3,SKX_180719_120256_A
AMD,180719,151625,20180725.0,amc,190118,P,21.0,16.71,126.0,7000,5.35,Buy100%  ,BuyWrite            ,3.75,10908,9372.0,3.75,21.0,126.0,126.0,16.2,AMD_180719_151625_B
AMD,180719,151516,20180725.0,amc,190118,P,21.0,16.71,126.0,7000,5.35,Buy100%  ,BuyWrite            ,3.75,10908,9372.0,3.75,21.0,126.0,126.0,16.2,AMD_180719_151516_A
NFLX,180719,131659,20181015.0,amc,181019,C,375.0,364.23,103.0,198,27.08,Buy100%  ,Spread              ,0.54,682,527.0,0.54,450.0,103.0,124.0,167.5,NFLX_180719_131659_B
NFLX,180719,131659,20181015.0,amc,181019,C,450.0,364.23,124.0,594,6.71,Buy68%   ,Spread              ,0.4,1527,1451.0,0.54,450.0,103.0,124.0,167.5,NFLX_180719_131659_A
NFLX,180719,112131,20181015.0,amc,181019,C,375.0,364.23,103.0,115,28.5,Buy38%   ,Spread              ,0.33,682,527.0,0.33,450.0,103.0,124.0,167.5,NFLX_180719_112131_B
NFLX,180719,112131,20181015.0,amc,181019,C,450.0,364.23,124.0,345,7.4,Buy42%   ,Spread              ,0.26,1527,1451.0,0.33,450.0,103.0,124.0,167.5,NFLX_180719_112131_A
MDXG,180719,150856,,,180921,P,2.5,4.02,62.0,750,0.47,Sell20%  ,Spread              ,0.04,44881,2846.0,0.06,5.0,62.0,124.0,0.4,MDXG_180719_150856_B
MDXG,180719,150856,,,180720,P,5.0,4.02,124.0,750,0.77,Sell100% ,Spread              ,0.06,17012,-652.0,0.06,5.0,62.0,124.0,0.4,MDXG_180719_150856_A
JD,180719,95712,20180813.0,bmo,180817,C,44.0,36.88,119.0,600,0.13,Un0%     ,Spread              ,0.01,11080,-5477.0,0.02,45.0,119.0,122.0,52.4,JD_180719_95712_B
JD,180719,95712,20180813.0,bmo,180817,C,44.0,36.88,119.0,900,0.14,Buy100%  ,Spread              ,0.01,11080,-5477.0,0.02,45.0,119.0,122.0,52.4,JD_180719_95712_B
JD,180719,95712,20180813.0,bmo,180921,C,45.0,36.88,122.0,900,0.26,Buy100%  ,Spread              ,0.02,11903,1912.0,0.02,45.0,119.0,122.0,52.4,JD_180719_95712_A
JD,180719,95712,20180813.0,bmo,180921,C,45.0,36.88,122.0,600,0.25,Sell100% ,Spread              ,0.02,11903,1912.0,0.02,45.0,119.0,122.0,52.4,JD_180719_95712_A
JD,180719,113817,20180813.0,bmo,180817,C,44.0,36.88,119.0,1918,0.14,Buy100%  ,Spread              ,0.03,11080,-5477.0,0.05,45.0,119.0,122.0,52.4,JD_180719_113817_B
JD,180719,113817,20180813.0,bmo,180921,C,45.0,36.88,122.0,1918,0.26,Sell100% ,Spread              ,0.05,11903,1912.0,0.05,45.0,119.0,122.0,52.4,JD_180719_113817_A
JD,180719,101925,20180813.0,bmo,180817,C,44.0,36.88,119.0,600,0.13,Buy100%  ,Spread              ,0.01,11080,-5477.0,0.02,45.0,119.0,122.0,52.4,JD_180719_101925_B
JD,180719,101925,20180813.0,bmo,180921,C,45.0,36.88,122.0,600,0.26,Sell100% ,Spread              ,0.02,11903,1912.0,0.02,45.0,119.0,122.0,52.4,JD_180719_101925_A
PG,180719,155847,20180731.0,bmo,180921,P,90.0,78.73,114.0,500,11.25,Buy66%   ,Spread              ,0.56,194,-210.0,0.56,95.0,114.0,121.0,198.4,PG_180719_155847_C
PG,180719,155847,20180731.0,bmo,180921,P,92.5,78.73,117.0,360,13.75,Buy14%   ,Spread              ,0.5,363,0.0,0.56,95.0,114.0,121.0,198.4,PG_180719_155847_B
PG,180719,155847,20180731.0,bmo,180921,P,95.0,78.73,121.0,140,16.25,Buy66%   ,Spread              ,0.23,149,0.0,0.56,95.0,114.0,121.0,198.4,PG_180719_155847_A
NFLX,180719,154252,20181015.0,amc,190118,C,330.0,364.23,91.0,100,61.26,Buy17%   ,Spread              ,0.61,2473,-103.0,0.61,440.0,91.0,121.0,167.5,NFLX_180719_154252_B
NFLX,180719,154252,20181015.0,amc,190118,C,440.0,364.23,121.0,100,16.79,Sell16%  ,Spread              ,0.17,675,-95.0,0.61,440.0,91.0,121.0,167.5,NFLX_180719_154252_A
KEM,180719,151559,20180725.0,bmo,180720,C,20.0,29.39,68.0,1000,9.37,Sell40%  ,Spread              ,0.94,415,-943.0,0.94,35.0,68.0,119.0,1.7,KEM_180719_151559_C
KEM,180719,151559,20180725.0,bmo,180921,C,25.0,29.39,85.0,1000,5.37,Buy36%   ,Spread              ,0.54,1993,1000.0,0.94,35.0,68.0,119.0,1.7,KEM_180719_151559_B
KEM,180719,151559,20180725.0,bmo,180921,C,35.0,29.39,119.0,1000,0.65,Sell33%  ,Spread              ,0.07,1035,1000.0,0.94,35.0,68.0,119.0,1.7,KEM_180719_151559_A
RIG,180719,94507,20180730.0,amc,180817,C,13.0,12.68,103.0,1000,0.6,Un0%     ,Spread              ,0.06,11254,-6.0,0.06,15.0,103.0,118.0,5.9,RIG_180719_94507_B
RIG,180719,94507,20180730.0,amc,180817,C,15.0,12.68,118.0,1000,0.1,Un0%     ,Spread              ,0.01,33956,-1012.0,0.06,15.0,103.0,118.0,5.9,RIG_180719_94507_A
NFLX,180719,104824,20181015.0,amc,180817,C,375.0,364.23,103.0,400,12.8,Buy100%  ,Spread              ,0.51,6792,600.0,0.51,425.0,103.0,117.0,167.5,NFLX_180719_104824_B
NFLX,180719,104824,20181015.0,amc,180817,C,425.0,364.23,117.0,400,1.9,Sell100% ,Spread              ,0.08,1732,371.0,0.51,425.0,103.0,117.0,167.5,NFLX_180719_104824_A
JCP,180719,152211,20180809.0,bmo,180817,C,3.0,2.56,117.0,10700,0.08,Sell100% ,BuyWrite            ,0.09,28371,10422.0,0.6,3.0,117.0,117.0,0.8,JCP_180719_152211_B
JCP,180719,152211,20180809.0,bmo,180817,P,3.0,2.56,117.0,10700,0.56,Buy100%  ,BuyWrite            ,0.6,27438,10237.0,0.6,3.0,117.0,117.0,0.8,JCP_180719_152211_A
GE,180719,123822,20180720.0,bmo,190118,C,16.0,13.73,117.0,10000,0.36,Buy100%  ,BuyWrite            ,0.36,36772,7566.0,2.68,16.0,117.0,117.0,120.1,GE_180719_123822_B
GE,180719,123822,20180720.0,bmo,190118,P,16.0,13.73,117.0,10000,2.68,Buy100%  ,BuyWrite            ,2.68,20910,10431.0,2.68,16.0,117.0,117.0,120.1,GE_180719_123822_A
BIIB,180719,113343,20180724.0,bmo,180817,C,380.0,358.11,106.0,650,10.2,Buy72%   ,Spread              ,0.66,1374,488.0,0.66,420.0,106.0,117.0,75.7,BIIB_180719_113343_B
BIIB,180719,113343,20180724.0,bmo,180817,C,420.0,358.11,117.0,650,2.4,Sell78%  ,Spread              ,0.16,787,655.0,0.66,420.0,106.0,117.0,75.7,BIIB_180719_113343_A
BABA,180719,142752,20180815.0,bmo,180817,C,200.0,187.34,107.0,314,2.76,Sell71%  ,Spread              ,0.09,23384,1365.0,0.09,220.0,107.0,117.0,474.0,BABA_180719_142752_B
BABA,180719,142752,20180815.0,bmo,180817,C,220.0,187.34,117.0,942,0.44,Buy33%   ,Spread              ,0.04,15582,-1393.0,0.09,220.0,107.0,117.0,474.0,BABA_180719_142752_A
BABA,180719,102924,20180815.0,bmo,180817,C,200.0,187.34,107.0,194,2.77,Sell77%  ,Spread              ,0.05,23384,1365.0,0.05,220.0,107.0,117.0,474.0,BABA_180719_102924_B
BABA,180719,102924,20180815.0,bmo,180817,C,220.0,187.34,117.0,582,0.42,Buy33%   ,Spread              ,0.02,15582,-1393.0,0.05,220.0,107.0,117.0,474.0,BABA_180719_102924_A
VOD,180719,115025,,,200117,P,25.0,23.28,107.0,750,3.65,Sell33%  ,Spread              ,0.27,785,0.0,0.27,27.0,107.0,116.0,62.2,VOD_180719_115025_B
VOD,180719,115025,,,181019,P,27.0,23.28,116.0,750,3.65,Buy100%  ,Spread              ,0.27,1071,0.0,0.27,27.0,107.0,116.0,62.2,VOD_180719_115025_A
NOG,180719,152426,20180806.0,bmo,180921,C,3.0,3.45,87.0,675,0.7,Buy50%   ,Spread              ,0.05,3272,-504.0,0.05,4.0,87.0,116.0,0.9,NOG_180719_152426_B
NOG,180719,152426,20180806.0,bmo,180921,C,4.0,3.45,116.0,675,0.2,Sell33%  ,Spread              ,0.01,1659,677.0,0.05,4.0,87.0,116.0,0.9,NOG_180719_152426_A
PDCE,180719,152942,20180808.0,amc,180817,C,60.0,60.77,99.0,2365,3.15,Sell83%  ,Spread              ,0.74,2389,2358.0,0.74,70.0,99.0,115.0,4.0,PDCE_180719_152942_D
PDCE,180719,152556,20180808.0,amc,180817,C,60.0,60.77,99.0,2365,3.15,Sell57%  ,Spread              ,0.74,2389,2358.0,0.74,70.0,99.0,115.0,4.0,PDCE_180719_152556_C
PDCE,180719,152556,20180808.0,amc,180817,C,65.0,60.77,107.0,800,1.55,Buy100%  ,Spread              ,0.12,882,12.0,0.74,70.0,99.0,115.0,4.0,PDCE_180719_152556_B
PDCE,180719,152556,20180808.0,amc,180817,C,70.0,60.77,115.0,725,0.55,Buy100%  ,Spread              ,0.04,736,0.0,0.74,70.0,99.0,115.0,4.0,PDCE_180719_152556_A
BABA,180719,153407,20180815.0,bmo,181019,C,190.0,187.34,101.0,2495,11.25,Buy50%   ,Spread              ,2.81,37114,5964.0,2.81,215.0,101.0,115.0,474.0,BABA_180719_153407_B
BABA,180719,153407,20180815.0,bmo,181019,C,215.0,187.34,115.0,2495,3.4,Sell33%  ,Spread              ,0.85,30633,5731.0,2.81,215.0,101.0,115.0,474.0,BABA_180719_153407_A
BABA,180719,153353,20180815.0,bmo,181019,C,190.0,187.34,101.0,175,11.25,Buy100%  ,Spread              ,0.2,37114,5964.0,0.2,215.0,101.0,115.0,474.0,BABA_180719_153353_B
BABA,180719,153353,20180815.0,bmo,181019,C,190.0,187.34,101.0,175,11.25,Buy100%  ,Spread              ,0.2,37114,5964.0,0.2,215.0,101.0,115.0,474.0,BABA_180719_153353_B
BABA,180719,153353,20180815.0,bmo,181019,C,215.0,187.34,115.0,175,3.4,Buy33%   ,Spread              ,0.06,30633,5731.0,0.2,215.0,101.0,115.0,474.0,BABA_180719_153353_A
BABA,180719,153353,20180815.0,bmo,181019,C,215.0,187.34,115.0,175,3.4,Buy33%   ,Spread              ,0.06,30633,5731.0,0.2,215.0,101.0,115.0,474.0,BABA_180719_153353_A
